,Date,Team,Acquired,Relinquished,Notes
2,2021-01-04,Panthers,• Colin Thompson,,re-signed to a 1-year contract extension
3,2021-01-04,Panthers,• Daniel Bituli,,re-signed to a future contract
4,2021-01-04,Panthers,• Giovanni Ricci,,re-signed to a future contract
5,2021-01-04,Panthers,• Ishmael Hyman,,re-signed to a future contract
6,2021-01-04,Panthers,• Lirim Hajrullahu,,re-signed to a future contract
7,2021-01-04,Panthers,• Marken Michel,,re-signed to a future contract
8,2021-01-04,Panthers,• Mike Horton (b. 1996-10-07),,re-signed to a future contract
9,2021-01-04,Panthers,• Mike Panasiuk,,re-signed to a future contract
10,2021-01-04,Panthers,• Sam Tecklenburg,,re-signed to a future contract
11,2021-01-04,Panthers,• Sean Chandler,,re-signed to a future contract
12,2021-01-04,Panthers,• Ventell Bryant,,re-signed to a future contract
13,2021-01-04,Panthers,• Aaron Monteiro,,reverted back to practice squad
14,2021-01-04,Panthers,• Aaron Monteiro,,re-signed to a future contract
15,2021-01-05,Panthers,• Joey Slye,,re-signed to a 1-year contract extension through 2021
16,2021-01-11,Panthers,,• Bruce Hector,released from practice squad
17,2021-01-11,Panthers,,• Jonathan Wynn,released from practice squad
18,2021-01-14,Panthers,• Scott Fitterer,,hired as general manager
19,2021-01-25,Panthers,• Sean Ryan (b. 1972-05-01),,hired as quarterbacks coach
20,2021-01-25,Panthers,• Tony Sparano Jr.,,hired as assistant offensive line coach
21,2021-02-03,Panthers,• Stephen Sullivan,,signed free agent to a future contract
22,2021-02-10,Panthers,• Christian Miller,,activated from reserve/voluntary opt-out list
23,2021-02-10,Panthers,• Dennis Daley,,activated from IR
24,2021-02-10,Panthers,• Greg Little,,activated from IR
25,2021-02-10,Panthers,• Jordan Mack,,activated from reserve/voluntary opt-out list
1,2021-02-10,Panthers,• Kawann Short,,activated from IR
2,2021-02-10,Panthers,• Keith Kirkwood,,activated from IR
3,2021-02-10,Panthers,• Omar Bayless,,activated from IR
4,2021-02-10,Panthers,• Reggie Bonnafon,,activated from IR
5,2021-02-10,Panthers,• Stephen Weatherly,,activated from IR
6,2021-02-10,Panthers,• Trenton Scott / Trent Scott,,activated from IR
7,2021-02-10,Panthers,• Troy Pride Jr.,,activated from IR
8,2021-02-12,Panthers,,• Natrell Jamerson,waived
9,2021-02-12,Panthers,,• Woodrow Hamilton IV,released
10,2021-02-16,Panthers,,• Kawann Short,released
11,2021-02-16,Panthers,,• Natrell Jamerson,released
12,2021-02-19,Panthers,,• Michael Palardy,waived (failed physical)
13,2021-02-19,Panthers,,• Stephen Weatherly,waived-injured / released
14,2021-02-22,Panthers,• Keith Kirkwood,,re-signed to a 1-year contract extension
15,2021-02-22,Panthers,• Panthers,,re-signed to a 1-year contract extension
16,2021-02-23,Panthers,• Brandon Zylstra,,re-signed to a 1-year contract through 2021
17,2021-02-23,Panthers,• Trenton Scott / Trent Scott,,re-signed to a 1-year contract extension
18,2021-03-09,Panthers,• Taylor Moton,,designated as non-exclusive franchise player
19,2021-03-11,Panthers,• Taylor Moton,,re-signed franchise player to a 1-year $13.75M contract
20,2021-03-11,Panthers,• Greg Olsen,,signed free agent to a 1-day contract
21,2021-03-11,Panthers,• Thomas Davis,,signed free agent to a 1-day contract
22,2021-03-11,Panthers,,• Greg Olsen,retired
23,2021-03-11,Panthers,,• Thomas Davis,retired
24,2021-03-12,Panthers,,• Greg Olsen,placed on reserve/retired list
25,2021-03-12,Panthers,,• Thomas Davis,placed on reserve/retired list
1,2021-03-15,Panthers,,• Amara Darboh,released
2,2021-03-15,Panthers,,• J.J. Jansen,player became an unrestricted free agent
3,2021-03-15,Panthers,,• Adarius Taylor,player became a free agent
4,2021-03-15,Panthers,,• Alex Armah,player became an unrestricted free agent
5,2021-03-15,Panthers,,• Chris Manhertz,player became an unrestricted free agent
6,2021-03-15,Panthers,,• Chris Reed (b. 1992-07-22),player became an unrestricted free agent
7,2021-03-15,Panthers,,• Corn Elder,player became an unrestricted free agent
8,2021-03-15,Panthers,,• Curtis Samuel,player became an unrestricted free agent
9,2021-03-15,Panthers,,• John Miller (b. 1993-08-12),player became an unrestricted free agent
10,2021-03-15,Panthers,,• Julian Stanford,player became an unrestricted free agent
11,2021-03-15,Panthers,,• Kenny Robinson,player became a free agent
12,2021-03-15,Panthers,,• Matt Kaskey,player became a free agent
13,2021-03-15,Panthers,,• Michael Schofield,player became an unrestricted free agent
14,2021-03-15,Panthers,,• Mike Davis (b. 1993-02-19),player became an unrestricted free agent
15,2021-03-15,Panthers,,• Pharoh Cooper,player became an unrestricted free agent
16,2021-03-15,Panthers,,• Rasul Douglas,player became an unrestricted free agent
17,2021-03-15,Panthers,,• Russell Okung,player became a free agent
18,2021-03-15,Panthers,,• Tahir Whitehead,player became a free agent
19,2021-03-15,Panthers,,• Tyler Larsen,player became an unrestricted free agent
20,2021-03-16,Panthers,,• Zach Kerr,released
21,2021-03-17,Panthers,,• Tre Boston,released
22,2021-03-17,Panthers,• J.J. Jansen,,re-signed unrestricted free agent to a 1-year $1.2M contract
23,2021-03-17,Panthers,,• Efe Obada,team declined to tender qualifying offer
24,2021-03-18,Panthers,• Cameron Erving,,signed unrestricted free agent to a 2-year $10M contract through 2022
25,2021-03-18,Panthers,• Darius Clark,,signed free agent
1,2021-03-19,Panthers,• Denzel Perryman,,signed unrestricted free agent to a 2-year $6M contract through 2022
2,2021-03-19,Panthers,• Haason Reddick,,signed unrestricted free agent to a 1-year $8M contract
3,2021-03-19,Panthers,• Morgan Fox,,signed unrestricted free agent to a 2-year $8.1M contract through 2022
4,2021-03-19,Panthers,• Pat Elflein,,signed unrestricted free agent to a 3-year $13.5M contract through 2023
5,2021-03-20,Panthers,• David Moore (b. 1995-01-15),,signed unrestricted free agent to a 2-year $4.75M contract through 2022
6,2021-03-20,Panthers,• Rashaan Melvin,,signed free agent to a 1-year $1.1M contract
7,2021-03-22,Panthers,,• Lirim Hajrullahu,waived
8,2021-03-22,Panthers,• Dan Arnold,,signed unrestricted free agent to a 2-year $6M contract through 2022
9,2021-03-23,Panthers,,• Lirim Hajrullahu,released
10,2021-03-23,Panthers,• Frankie Luvu,,signed free agent to a 1-year $675K / $1.1M contract
11,2021-03-24,Panthers,• Matt Ammendola,,signed free agent to a 1-year contract
12,2021-03-30,Panthers,• Micah Simon,,signed free agent
13,2021-03-31,Panthers,• John Miller (b. 1993-08-12),,re-signed unrestricted free agent to a 1-year $1.1M contract
14,2021-04-05,Panthers,• Sam Darnold,• 2021 sixth round pick (#226-Trey Smith)  • 2022 second round pick (#38-Arnold Ebiketie)  • 2022 fourth round pick (#111-Max Mitchell),trade with Jets
15,2021-04-06,Panthers,• J.T. Ibe,,signed free agent to a 1-year contract
16,2021-04-06,Panthers,• Jalen Julius,,signed free agent to a 1-year contract
17,2021-04-06,Panthers,• Martez Ivey,,signed free agent to a 1-year contract
18,2021-04-12,Panthers,• A.J. Bouye,,signed free agent to a 2-year $7M contract
19,2021-04-14,Panthers,• Frank Herron,,signed free agent to a 1-year contract
20,2021-04-14,Panthers,• Mikey Daniel,,signed free agent to a 1-year contract
21,2021-04-14,Panthers,• P.J. Johnson,,signed free agent to a 1-year contract
22,2021-04-19,Panthers,,• Jordan Mack,retired
23,2021-04-19,Panthers,,• Jordan Mack,placed on reserve/retired list
24,2021-04-20,Panthers,• DaQuan Jones,,signed unrestricted free agent to a 1-year $4.05M contract
25,2021-04-29,Panthers,• D.J. Moore (Jr.),,team exercised 1-year contract option through 2022
1,2021-04-29,Panthers,• Jaycee Horn,,2021 NFL draft first round pick (#8 overall)
2,2021-04-30,Panthers,• Sam Darnold,,team exercised 1-year contract option through 2022
3,2021-04-30,Panthers,• 2021 sixth round pick (#191-Tarron Jackson),• Teddy Bridgewater,trade with Broncos
4,2021-04-30,Panthers,• 2021 second round pick (#52-Jeremiah Owusu-Koramoah)  • 2021 third round pick (#83-Tommy Tremble)  • 2021 sixth round pick (#204-Shi Smith),• 2021 second round pick (#39-Teven Jenkins)  • 2021 fifth round pick (#151-Larry Borom),trade with Bears
5,2021-04-30,Panthers,• 2021 second round pick (#59-Terrace Marshall Jr.)  • 2021 third round pick (#89-Nico Collins),• 2021 second round pick (#52-Jeremiah Owusu-Koramoah)  • 2021 fourth round pick (#113-Derrick Barnes (Danta)),trade with Browns
6,2021-04-30,Panthers,• 2021 third round pick (#70-Brady Christensen),• 2021 third round pick (#73-Milton Williams (Jawauh))  • 2021 sixth round pick (#191-Tarron Jackson),trade with Eagles
7,2021-04-30,Panthers,• 2021 fourth round pick (#109-Dez Fitzpatrick)  • 2021 fifth round pick (#158-Daviyon Nixon)  • 2022 fourth round pick (#137-Bailey Zappe),• 2021 third round pick (#89-Nico Collins),trade with Texans
8,2021-04-30,Panthers,• Terrace Marshall Jr.,,2021 NFL draft second round pick (#59 overall)
9,2021-04-30,Panthers,• Brady Christensen,,2021 NFL draft third round pick (#70 overall)
10,2021-04-30,Panthers,• Tommy Tremble,,2021 NFL draft third round pick (#83 overall)
11,2021-05-01,Panthers,• 2021 fourth round pick (#126-Chuba Hubbard)  • 2021 fifth round pick (#166-Keith Taylor Jr.)  • 2021 seventh round pick (#232-Phil Hoskins),• 2021 fourth round pick (#109-Dez Fitzpatrick),trade with Titans
12,2021-05-01,Panthers,• Chuba Hubbard,,2021 NFL draft fourth round pick (#126 overall)
13,2021-05-01,Panthers,• Daviyon Nixon,,2021 NFL draft fifth round pick (#158 overall)
14,2021-05-01,Panthers,• Keith Taylor Jr.,,2021 NFL draft fifth round pick (#166 overall)
15,2021-05-01,Panthers,• Deonte Brown,,2021 NFL draft sixth round pick (#193 overall)
16,2021-05-01,Panthers,• Shi Smith,,2021 NFL draft sixth round pick (#204 overall)
17,2021-05-01,Panthers,• Thomas Fletcher,,2021 NFL draft sixth round pick (#222 overall)
18,2021-05-01,Panthers,• Phil Hoskins,,2021 NFL draft seventh round pick (#232 overall)
19,2021-05-06,Panthers,• Chuba Hubbard,,signed fourth round pick to a 4-year $4.2M contract
20,2021-05-06,Panthers,• David Moore III,,signed undrafted free agent to a 3-year $2.4M contract
21,2021-05-06,Panthers,• Mason Stokke,,signed undrafted free agent to a 3-year $2.4M contract
22,2021-05-06,Panthers,• Oscar Draguicevich,,signed undrafted free agent to a 3-year $2.4M contract
23,2021-05-08,Panthers,• Dan Morgan (Thomas),,hired as assistant general manager
24,2021-05-10,Panthers,,• Frank Herron,waived
25,2021-05-10,Panthers,• Paddy Fisher,,signed undrafted free agent to a 3-year $2.4M contract
1,2021-05-10,Panthers,• Spencer Brown (b. 1998-11-13),,signed undrafted free agent to a 3-year $2.4M contract
2,2021-05-11,Panthers,,• Frank Herron,released
3,2021-05-13,Panthers,• Daviyon Nixon,,signed fifth round pick to a 4-year $3.8M contract
4,2021-05-13,Panthers,• Deonte Brown,,signed sixth round pick to a 4-year $3.7M contract
5,2021-05-13,Panthers,• Keith Taylor Jr.,,signed fifth round pick to a 4-year $3.8M contract
6,2021-05-13,Panthers,• Phil Hoskins,,signed sixth round pick to a 4-year $3.6M contract
7,2021-05-13,Panthers,• Shi Smith,,signed sixth round pick to a 4-year $3.65M contract
8,2021-05-13,Panthers,• Thomas Fletcher,,signed sixth round pick to a 4-year $3.6M contract
9,2021-05-16,Panthers,,• Matt Ammendola,waived
10,2021-05-17,Panthers,,• Daniel Bituli,waived
11,2021-05-17,Panthers,,• P.J. Johnson,waived
12,2021-05-17,Panthers,• Delano Hill,,signed unrestricted free agent to a 1-year $990K contract
13,2021-05-17,Panthers,• Kendall Donnerson,,signed free agent to a 1-year $660K contract
14,2021-05-18,Panthers,,• Daniel Bituli,released
15,2021-05-18,Panthers,,• Matt Ammendola,released
16,2021-05-18,Panthers,,• P.J. Johnson,released
17,2021-05-18,Panthers,• Julian Stanford,,re-signed unrestricted free agent to a 1-year $910K / $1.1M contract
18,2021-05-24,Panthers,,• Chris Orr,waived
19,2021-05-24,Panthers,• Caraun Reid,,signed unrestricted free agent to a 1-year $910K / $1.1M contract
20,2021-05-25,Panthers,,• Chris Orr,released
21,2021-05-26,Panthers,,• Kendall Donnerson,waived
22,2021-05-26,Panthers,• Frank Herron,,signed free agent to a 1-year $850K contract
23,2021-05-27,Panthers,,• Kendall Donnerson,released
24,2021-06-01,Panthers,• C.J. Saunders,,signed undrafted free agent to a 3-year $2.4M contract
25,2021-06-02,Panthers,,• Tommy Stevens,waived
1,2021-06-03,Panthers,,• Tommy Stevens,released
2,2021-06-15,Panthers,• Jaycee Horn,,signed first round pick to a 4-year $21.1M contract through 2024 with a 1-year team option for 2025
3,2021-06-17,Panthers,• Terrace Marshall Jr.,,signed second round pick to a 4-year $5.7M contract
4,2021-06-24,Panthers,• Brady Christensen,,signed third round pick to a 4-year $5.2M contract
5,2021-06-30,Panthers,,• Ventell Bryant,suspended by NFL for 2 games for violating the league's substance abuse policy
6,2021-07-15,Panthers,• Taylor Moton,,re-signed to a 4-year $71M / $72M contract extension
7,2021-07-26,Panthers,• Tommy Tremble,,signed third round pick to a 4-year $4.9M contract
8,2021-07-27,Panthers,,• Delano Hill,placed on physically unable to perform list
9,2021-07-27,Panthers,,• Frankie Luvu,placed on reserve/COVID-19 list
10,2021-07-28,Panthers,,• Delano Hill,placed on reserve/COVID-19 list
11,2021-07-28,Panthers,,• Phil Hoskins,placed on physically unable to perform list
12,2021-07-28,Panthers,,• Stephen Sullivan,placed on reserve/COVID-19 list
13,2021-07-28,Panthers,• Krishawn Hogan,,signed free agent
14,2021-07-29,Panthers,• Frankie Luvu,,activated from reserve/COVID-19 list
15,2021-07-30,Panthers,• Phil Hoskins,,activated from physically unable to perform list
16,2021-08-02,Panthers,• Jonathan Celestin,,signed free agent
17,2021-08-03,Panthers,,• J.T. Ibe,waived
18,2021-08-03,Panthers,• Nate Hall,,claimed off waivers (from Texans)
19,2021-08-04,Panthers,,• J.T. Ibe,released
20,2021-08-04,Panthers,,• Mason Stokke,waived
21,2021-08-04,Panthers,• Doug Middleton,,signed free agent
22,2021-08-05,Panthers,,• Mason Stokke,released
23,2021-08-05,Panthers,,• Oscar Draguicevich,waived
24,2021-08-05,Panthers,,• Ventell Bryant,waived
25,2021-08-05,Panthers,• Brian Cole II,,signed free agent to a 1-year $660K contract
1,2021-08-05,Panthers,• Rod Smith (b. 1992-01-10),,signed free agent to a 2-year $1.4M contract
2,2021-08-06,Panthers,,• Oscar Draguicevich,released
3,2021-08-06,Panthers,,• Ventell Bryant,released
4,2021-08-08,Panthers,,• Austin Larkin,waived-injured
5,2021-08-08,Panthers,,• David Moore III,waived
6,2021-08-08,Panthers,• Kendall Donnerson,,signed free agent to a 1-year contract
7,2021-08-08,Panthers,• LaDarius Wiley,,signed free agent to a 1-year contract
8,2021-08-09,Panthers,,• Austin Larkin,placed on IR with undisclosed injury
9,2021-08-09,Panthers,,• Marken Michel,waived
10,2021-08-09,Panthers,• Stephen Sullivan,,activated from reserve/COVID-19 list
11,2021-08-10,Panthers,,• Mikey Daniel,waived
12,2021-08-11,Panthers,,• Mikey Daniel,released
13,2021-08-11,Panthers,• Josh Bynes,,signed unrestricted free agent to a 1-year $1.1M contract
14,2021-08-11,Panthers,• Delano Hill,,activated from reserve/COVID-19 list
15,2021-08-11,Panthers,,• Delano Hill,released
16,2021-08-17,Panthers,,• Austin Larkin,waived (injury settlement)
17,2021-08-17,Panthers,,• Matt Kaskey,waived-injured
18,2021-08-17,Panthers,,• Mike Panasiuk,waived-injured
19,2021-08-17,Panthers,,• Nate Hall,waived-injured
20,2021-08-17,Panthers,,• Rod Smith (b. 1992-01-10),released
21,2021-08-17,Panthers,,• Troy Pride Jr.,placed on IR with knee injury
22,2021-08-17,Panthers,• 2022 seventh round pick (most favorable of Dolphins picks) (#242-Kalon Barnes),• Greg Little,trade with Dolphins
23,2021-08-18,Panthers,,• Austin Larkin,released
24,2021-08-18,Panthers,,• Matt Kaskey,placed on IR with foot injury
25,2021-08-18,Panthers,,• Mike Panasiuk,placed on IR with undisclosed injury
1,2021-08-18,Panthers,,• Nate Hall,placed on IR with undisclosed injury
2,2021-08-18,Panthers,• Walter Palmore,,signed free agent to a 1-year $660K contract
3,2021-08-19,Panthers,,• Micah Simon,waived
4,2021-08-19,Panthers,• Marquel Harrell,,signed free agent to a 1-year $660K contract
5,2021-08-20,Panthers,,• Micah Simon,released
6,2021-08-24,Panthers,,• Caraun Reid,released
7,2021-08-24,Panthers,,• Kendall Donnerson,waived
8,2021-08-24,Panthers,,• Krishawn Hogan,waived
9,2021-08-24,Panthers,,• Marquel Harrell,waived
10,2021-08-24,Panthers,,• Walter Palmore,waived
11,2021-08-24,Panthers,• Robby Anderson / Robbie Anderson,,re-signed to a 2-year $29.5M contract extension through 2023
